arm,draft_cache_response_ms,draft_cache_to_send_gap_ms,draft_compact_gpu_ms,draft_kv_restore_ms,draft_pack_generated_ms,draft_pack_served_ms,draft_parent_q_gather_ms,draft_recv_request_ms,draft_rerank_ms,draft_response_pack_ms,draft_select_subtree_ms,draft_send_fused_ms,draft_send_q_ms,draft_send_response_ms,draft_service_to_send_end_ms,repeat,status,steps,target_full_profile_ms,target_meta_read_ms,target_parent_q_select_ms,target_postverify_ms,target_preverify_gap_ms,target_recv_fused_ms,target_recv_q_ms,target_recv_wait_ms,target_send_request_ms,target_spec_wait_ms,target_topology_cpu_pack_ms,target_topology_h2d_ms,target_topology_prepare_ms,target_verify_profile_ms,target_wire_validate_ms,verify_accept_core_ms,verify_accept_prep_ms,verify_attn_buffers_ms,verify_exit_proxy_ms,verify_final_logits_ms,verify_graph_post_ms,verify_graph_pre_ms,verify_input_copy_ms,verify_kv_commit_ms,verify_sample_accept_ms,verify_setup_ms,verify_tree_mask_ms,verify_tree_meta_ms
p1_tree12,9.783984428498803,0.1013719512195122,nan,0.3279281631872362,nan,nan,nan,0.5390915114705156,nan,0.07047492679117656,nan,0.08779278052289312,0.05917268278213536,0.17730770787087882,10.604909012957316,2,miss,82,71.44172780106707,0.04409092703334442,nan,0.3552543826219512,1.130883193597561,10.027248731473597,0.11360429272782512,10.258286452874906,0.5826837096999331,11.63463456456254,nan,nan,nan,58.321003239329265,nan,3.367570342087164,0.1128768784607329,nan,0.9594981430507288,0.21174243764906395,15.215086448483351,38.22660585729087,nan,nan,3.4295348248830657,0.30045541357703326,nan,nan
p1_tree8,2.1438212321263874,0.07774322769121814,nan,0.3603854669413219,nan,0.24505933367957672,0.07350653301303585,0.6063250307911854,0.2718113329261541,0.05313513876485081,nan,0.07992194896885761,0.053035240810332826,0.16776013572729342,2.998237761154391,1,all,353,66.83677850566572,0.061655931860715066,0.13989813337102533,0.41977248583569404,2.386749181126062,2.395942896013557,0.12686495189541797,2.691105270858527,0.6075362266798533,4.147408048424437,0.5367589344580969,0.23127746662745874,0.8955150679995616,59.882718440155806,0.5345642673472564,3.2253474459769707,0.11772047585831485,0.16039146641269325,1.177779578791124,0.23621919409242637,15.690312704351063,39.40125768515611,0.10424079999017219,nan,3.2956755613807918,0.8089598193975751,0.4095400006820758,0.18925640011827152
p1_tree8,0.8629745324452718,0.071240234375,nan,0.38890666765205206,nan,0.24505933367957672,0.07350653301303585,0.6368697326009473,0.2718113329261541,0.048125999979674816,nan,0.07755959999437133,0.049310000023494165,0.16513746635367474,1.7382161458333334,1,hit_k1,240,66.8634521484375,0.07163546648807824,0.13989813337102533,0.43501383463541665,2.941695149739583,1.130688529709975,0.1308812001099189,1.4534593358635903,0.6149515997618437,2.9355772018432615,0.5367589344580969,0.23127746662745874,0.8955150679995616,60.55101318359375,0.5345642673472564,3.0536066740751266,0.12114026656684776,0.16039146641269325,1.2793174664179483,0.24805919844657182,15.909758933385213,40.038445727030435,0.10424079999017219,nan,3.126723072429498,1.0356225344041983,0.4095400006820758,0.18925640011827152
p1_tree8,0.5220927998423577,0.08251953125,nan,0.2803315540982617,nan,nan,nan,0.5386394677062829,nan,0.057527999952435495,nan,0.07943786643445491,0.05488266696532567,0.15858986626068752,1.3056315104166667,1,hit_k2,60,62.925146484375,0.044227733214696245,nan,0.42430013020833335,1.315234375,0.6968405346075693,0.13227839929362137,0.9593434651692708,0.6191743994752567,2.4474586685498556,nan,nan,nan,58.73800455729167,nan,3.766691180070241,0.11590933334082365,nan,0.9631701270739238,0.21101333275437356,15.239185094833374,37.976771291097,nan,nan,3.835194134712219,0.369577065606912,nan,nan
p1_tree8,9.779800738928452,0.10178360849056604,nan,0.30734044313430786,nan,nan,nan,0.5446345657110214,nan,0.0708449809759293,nan,0.09116739625076078,0.06781282985828957,0.19001781153229047,10.620154038915095,1,miss,53,71.1442548643868,0.036195622581355974,nan,0.3456294221698113,1.0868219339622642,10.04890873747052,0.10254973651103254,10.25602475652155,0.5607818888043458,11.5594149535557,nan,nan,nan,58.152380601415096,nan,3.390199544294825,0.10428498116023135,nan,0.9609394669532776,0.2111390173997519,15.207304432707012,38.12850397937703,nan,nan,3.4499676924831464,0.27997705762116415,nan,nan
p1_tree8,2.7994797390175945,0.13725821087110482,nan,0.5470020009515186,nan,0.43486906637748085,0.1258364001599451,0.7337347074034531,0.4804565326621135,0.09425885559563596,nan,0.12653760911722697,0.09187544487606703,0.28048634664195116,3.965836911296034,2,all,353,67.82777919174929,0.07032530317373215,0.13778746640309691,0.42947171565155806,2.3548103310906514,3.2990431817665318,0.12867218133579233,3.6060544363837743,0.6069879659343373,5.093182461795321,0.5432869348675012,0.2318217332785328,0.8984582677483559,59.95031980347026,0.5396974655489127,3.2901879667222667,0.1332909688564603,0.15957186700155337,1.1785699716708478,0.23598377203975116,15.692364749422154,39.39797089660472,0.1029942668043077,nan,3.3619168287633836,0.7959741649479096,0.4021085325628519,0.18426800003896157
p1_tree8,1.5220739990472794,0.1279541015625,nan,0.5896036197830524,nan,0.43486906637748085,0.1258364001599451,0.7759989306330681,0.4804565326621135,0.08720239996910095,nan,0.12599920003364484,0.0899446668724219,0.2844330674658219,2.72567138671875,2,hit_k1,240,67.86201985677083,0.08290613344870508,0.13778746640309691,0.44201253255208334,2.9010416666666665,2.045522399743398,0.13220066661015153,2.38468253215154,0.615898800144593,3.8989833255608874,0.5432869348675012,0.2318217332785328,0.8984582677483559,60.61996663411458,0.5396974655489127,3.1255981306234997,0.13644000012427568,0.15957186700155337,1.2808845341205597,0.2476033323133985,15.91055542230606,40.03751360575358,0.1029942668043077,nan,3.199114135404428,1.0163813340167205,0.4021085325628519,0.18426800003896157
p1_tree8,0.9345941295226415,0.15094401041666666,nan,0.4301626678142283,nan,nan,nan,0.6192789375782013,nan,0.10557013377547264,nan,0.11974400008718172,0.09397759971519311,0.26186666737000147,1.97998046875,2,hit_k2,60,63.64708658854167,0.04592479995141427,nan,0.43878580729166666,1.3207845052083333,1.3252805342276892,0.1259312003850937,1.5808047970136008,0.61249920129776,3.091274146238963,nan,nan,nan,58.796305338541664,nan,3.8244880000750223,0.13597066700458527,nan,0.9612447996934255,0.21140373175342878,15.244742425282796,37.93801205952962,nan,nan,3.8969290693600973,0.368595735480388,nan,nan
p1_tree8,10.695149817556706,0.16389666863207547,nan,0.4650337795416514,nan,nan,nan,0.671922115222463,nan,0.11340739634239448,nan,0.13666656613349915,0.09823879262186447,0.28369328548323436,11.82982016509434,2,miss,53,72.40558667452831,0.04097871689723348,nan,0.36213885613207547,1.0519052181603774,11.209811984368091,0.11579713211306986,11.429530575590313,0.5603978841934564,12.76718796424146,nan,nan,nan,58.224388266509436,nan,3.430632469789037,0.1159975840797964,nan,0.9612872420616869,0.2111933560303922,15.211073767464116,38.15471202922317,nan,nan,3.4934623376378475,0.2817286025240736,nan,nan
p2_tree4,2.4384555571502253,0.10836299773185484,nan,0.33923096742521053,nan,0.26297599974498953,0.13350159074029616,0.40494741986115135,0.2969228384956237,0.07576341925549411,nan,0.09037574204886632,0.06735148394270049,0.19447838752380303,3.1504595356602825,1,all,496,66.12793264081401,0.04990174193986722,0.132660645230483,0.4379626858618952,1.4369615124117943,2.700146579874619,0.12143593554895732,2.958353548761337,0.6111832256879537,4.423580388388326,0.3295267105743449,0.23073995690191945,0.6797123464845842,59.829400831653224,0.3678603018483808,3.485789298530548,0.12488419353781689,0.16163165699089727,1.0151097412791945,0.2341191597703484,15.569911616463814,39.124679996121316,0.10238692476864784,nan,3.5561864537096795,0.4632219994861272,0.38247776287858204,0.167484559359089
p2_tree4,0.6474242052331138,0.1088102785543131,nan,0.35266543571383524,nan,nan,nan,0.4274822752506207,nan,0.07647734177045928,nan,0.08749331626743555,0.06824454959160603,0.1891075276052609,1.3773025658945688,1,hit_k1,313,65.22926754692492,0.04279514380727713,nan,0.43843912240415334,1.2351019618610224,0.9523929965953095,0.1241157317218689,1.2023305784399136,0.619885290868747,2.6988682426964514,nan,nan,nan,60.8568353134984,nan,3.81278467483033,0.12276467744011087,nan,0.9683997450164332,0.24744424152488526,15.753318454510868,39.531558905165795,nan,nan,3.884116242107111,0.359425635573963,nan,nan
p2_tree4,1.054856945750534,0.0939495127688172,nan,0.2577737175992557,nan,0.26297599974498953,0.13350159074029616,0.36781316178460277,0.2969228384956237,0.0645343654899187,nan,0.08946133364913283,0.06220077418832369,0.20210098963911816,1.7218897009408602,1,hit_k2,93,63.67092993951613,0.07164765581969292,0.132660645230483,0.49734332997311825,2.460990003360215,1.196259448605199,0.12232120439249983,1.5082780244529888,0.6083248167909602,2.9758902390797934,0.3295267105743449,0.23073995690191945,0.6797123464845842,57.73663264448925,0.3678603018483808,2.4694898948874524,0.14226477416933223,0.16163165699089727,1.224814445741715,0.21144051353136697,15.278309493936518,38.50744190010973,0.10238692476864784,nan,2.545787533124288,0.9840812022968005,0.38247776287858204,0.167484559359089
p2_tree4,10.096983157263862,0.12170138888888889,nan,0.27951999520882964,nan,nan,nan,0.364948267241319,nan,0.08488391095565426,nan,0.10134506705734465,0.06956800015436279,0.20528035594357386,10.793294270833334,1,miss,90,71.79219292534722,0.05214613332516617,nan,0.3749457465277778,1.0808213975694445,10.33246185514662,0.11120142216483751,10.563822587331137,0.5838730659749772,11.917692449357775,nan,nan,nan,58.41873914930556,nan,3.3987480958302814,0.11429546620282861,nan,0.9608618670039707,0.21121208767096203,15.233385584089492,38.34745826721191,nan,nan,3.4597984075546266,0.2859815110762914,nan,nan
p2_tree4,2.5263578647206866,0.11668740549395161,nan,0.35868971975099656,nan,0.27527845194262845,0.13466804330387422,0.4064772909567241,0.31149969898885294,0.08159296777129414,nan,0.10079374194385544,0.07575025808276428,0.21768825807638706,3.2726637317288305,2,all,496,66.1332771547379,0.047840580667158766,0.12705926893539327,0.4476731823336694,1.4248155163180443,2.8461465837373847,0.11978432274754008,3.0992421275906024,0.6122034824783763,4.565428318756242,0.321314409295077,0.22099027902849258,0.6608763862681645,59.69536959740423,0.3562921300049751,3.4358659340969977,0.1130854194803584,0.15564387059339913,1.0171834199178604,0.23124638770616823,15.57323935724074,39.06691555823049,0.10219079592535572,nan,3.503967872069728,0.45566451642662287,0.37545187130410185,0.16542451572354122
p2_tree4,0.7073195133917629,0.11659469848242812,nan,0.37442789589747405,nan,nan,nan,0.4364486141993215,nan,0.08198502242041472,nan,0.09689753350263206,0.07594315646983944,0.20994106125526915,1.4760976188099042,2,hit_k1,313,65.21313242561901,0.043724370632356346,nan,0.44277125349440893,1.2458051492611821,1.0631916150688745,0.12173893954902411,1.3113433368289813,0.6231928422047307,2.819500778429805,nan,nan,nan,60.70503600489217,nan,3.7155604834754627,0.11249134830011727,nan,0.9687933546666521,0.24284135666899026,15.756914611060779,39.50229341305864,nan,nan,3.7833572378554665,0.3545942495520503,nan,nan
p2_tree4,1.1490886852305422,0.10125798051075269,nan,0.2744868594620909,nan,0.27527845194262845,0.13466804330387422,0.35207535598867684,0.31149969898885294,0.06892283901732454,nan,0.1023425375742297,0.07158812904550184,0.2301963008539651,1.8367880544354838,2,hit_k2,93,63.81652175739247,0.06913169890001256,0.12705926893539327,0.5217836441532258,2.415569346438172,1.3896529809121163,0.12371475257540263,1.698050065707135,0.6038482548088155,3.1388596937220585,0.321314409295077,0.22099027902849258,0.6608763862681645,57.74019762264785,0.3562921300049751,2.6169737577438354,0.12674890346424553,0.15564387059339913,1.235194501056466,0.2112134172711321,15.280550915707824,38.39487125027564,0.10219079592535572,nan,2.6937300646176903,0.9658590965373541,0.37545187130410185,0.16542451572354122
p2_tree4,10.275747172037761,0.13295355902777778,nan,0.2789200050756335,nan,nan,nan,0.35845902181333966,nan,0.09332195520401002,nan,0.11274346692694558,0.07938026703066296,0.23170630948411094,11.004459635416667,2,miss,90,71.72731662326389,0.040155022280911605,nan,0.38814019097222224,1.0235948350694444,10.551911142137316,0.10892515571580993,10.765055274963379,0.5826186666886012,12.11149723264906,nan,nan,nan,58.204318576388886,nan,3.3093390279346044,0.1010325335794025,nan,0.9601951963371701,0.21162239842944675,15.236902364095052,38.24721391465929,nan,nan,3.369559478759766,0.27996337844265834,nan,nan
